sent_id,situation,emotion,age_group,sex,text
E22245,학업,기쁨,청년,M,장학금 결과가 나왔어. 진짜 오랜만에 기분이 날아갈 것 같아.
E22246,직장,불안,청년,F,상사한테 보고서 때문에 한 소리 들었어. 걱정돼서 밥도 잘 안 넘어가.
E22247,직장,불안,청년,F,동기가 먼저 승진했어. 자꾸 최악의 상황만 상상하게 돼.
E22248,학업,불안,중년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 심장이 계속 두근거려.
E22249,대인관계,분노,청년,F,친구가 돈을 빌려 가고 연락이 없어. 뭐라고 말해야 할지 모르겠어.
E22250,대인관계,당황,청년,F,친구가 돈을 빌려 가고 연락이 없어. 갑자기 이런 일이 생길 줄 몰랐어.
E22251,대인관계,슬픔,청년,F,모임에서 나만 빼고 약속을 잡았더라. 뭘 해도 마음이 텅 빈 것 같아.
E22252,건강,상처,청년,F,허리가 아파서 오래 못 앉아 있어. 며칠째 마음이 안 좋아.
E22253,건강,불안,청년,M,건강검진 결과가 안 좋게 나왔어. 혼자 있고 싶다가도 외로워.
E22254,대인관계,상처,청년,M,이웃이 층간소음으로 찾아왔어. 이런 내가 좀 낯설어.
E22255,학업,슬픔,청년,M,밤새 공부했는데 문제가 다 처음 보는 거였어. 하루 종일 그 생각만 나.
E22256,가족,상처,중년,F,명절에 친척들이 취업 얘기만 물어봤어. 기분이 계속 가라앉아.
E22257,연애,기쁨,중년,F,소개팅에서 만난 사람이 또 연락 왔어. 누구한테라도 자랑하고 싶어.
E22258,연애,기쁨,중년,M,오늘 프러포즈 받았어. 진짜 오랜만에 기분이 날아갈 것 같아.
E22259,금전,불안,청년,M,친구 결혼식이 세 개나 겹쳤어. 아무것도 손에 안 잡혀.
E22260,건강,분노,중년,M,건강검진 결과가 안 좋게 나왔어. 왜 나한테만 이러는 건지 억울해.
E22261,가족,슬픔,청년,F,명절에 친척들이 취업 얘기만 물어봤어. 뭘 해도 마음이 텅 빈 것 같아.
E22262,대인관계,분노,노년,F,이웃이 층간소음으로 찾아왔어요. 그냥 좀 지쳐.
E22263,직장,슬픔,청년,F,오늘 회의에서 발표를 망쳤어. 아무것도 하기 싫고 자꾸 가라앉아.
E22264,학업,상처,중년,F,같은 조 애들이 아무것도 안 해. 나를 그렇게밖에 안 봤다는 게 서운해.
E22265,직장,분노,노년,F,상사한테 보고서 때문에 한 소리 들었어. 짜증이 나서 아무것도 손에 안 잡혀.
E22266,학업,기쁨,중년,F,장학금 결과가 나왔어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E22267,직장,당황,노년,M,퇴근하고 집에 오면 아무것도 못 하겠어요. 갑자기 이런 일이 생길 줄 몰랐어요.
E22268,건강,당황,청년,M,두통이 며칠째 안 가. 뭐라고 말해야 할지 모르겠어.
E22269,연애,상처,중년,M,애인이 내 생일을 잊었어. 내가 그렇게 하찮은 사람인가 싶어.
E22270,연애,상처,중년,M,애인이 내 생일을 잊었어. 이런 내가 좀 낯설어.
E22271,금전,기쁨,청년,F,적금이 드디어 만기 됐어. 잠도 잘 안 오고 계속 뒤척여.
E22272,직장,분노,청년,F,상사한테 보고서 때문에 한 소리 들었어. 뭐라고 말해야 할지 모르겠어.
E22273,금전,분노,중년,F,카드값이 월급보다 많이 나왔어. 진짜 화가 나서 참을 수가 없어.
E22274,건강,분노,중년,F,건강검진 결과가 안 좋게 나왔어. 짜증이 나서 아무것도 손에 안 잡혀.
E22275,금전,불안,청년,F,주식이 반토막 났어. 괜히 예민해지는 것 같아.
E22276,직장,불안,중년,F,회사에서 갑자기 부서 이동하래. 기분이 계속 가라앉아.
E22277,건강,슬픔,중년,F,병원에서 재검사하래. 요즘 왜 이렇게 다 허무한지 모르겠어.
E22278,직장,분노,청년,F,회사에서 갑자기 부서 이동하래. 생각할수록 열받아.
E22279,금전,분노,청년,F,카드값이 월급보다 많이 나왔어. 생각할수록 열받아.
E22280,건강,슬픔,청년,F,두통이 며칠째 안 가. 밤에 잠도 안 오고 계속 그 생각만 나.
E22281,가족,분노,중년,M,부모님이 자꾸 결혼 얘기를 하셔. 그냥 마음이 복잡해.
E22282,연애,상처,중년,M,여자친구가 갑자기 연락을 끊었어. 내가 그렇게 하찮은 사람인가 싶어.
E22283,금전,불안,노년,F,친구 결혼식이 세 개나 겹쳤어요. 걱정돼서 밥도 잘 안 넘어가.
E22284,금전,불안,청년,M,친구 결혼식이 세 개나 겹쳤어. 아무것도 손에 안 잡혀.
E22285,연애,불안,청년,M,남자친구랑 어제 크게 싸웠어. 심장이 계속 두근거려.
E22286,연애,기쁨,노년,M,소개팅에서 만난 사람이 또 연락 왔어요. 진짜 오랜만에 기분이 날아갈 것 같아요.
E22287,대인관계,분노,청년,F,이웃이 층간소음으로 찾아왔어. 당장 따지고 싶은데 참느라 힘들어.
E22288,직장,기쁨,청년,F,동료가 내 실수를 다 덮어줬어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E22289,직장,불안,중년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 잘못될까 봐 밤에 잠이 안 와.
E22290,건강,당황,청년,F,병원에서 재검사하래. 뭐라고 해야 할지 몰라서 머리가 하얘졌어.
E22291,직장,기쁨,청년,F,연봉 협상이 생각보다 잘 됐어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E22292,학업,분노,중년,F,시험 성적이 생각보다 안 나왔어. 진짜 화가 나서 참을 수가 없어.
E22293,대인관계,슬픔,청년,M,모임에서 나만 빼고 약속을 잡았더라. 아무것도 손에 안 잡혀.
E22294,가족,당황,청년,M,시어머니가 갑자기 집에 오신대. 이런 내가 좀 낯설어.
E22295,학업,슬픔,청년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 요즘 왜 이렇게 다 허무한지 모르겠어.
E22296,연애,분노,청년,F,결혼 얘기가 나오니까 둘 다 말이 없어졌어. 아무것도 손에 안 잡혀.
E22297,직장,불안,청년,M,동기가 먼저 승진했어. 잘못될까 봐 밤에 잠이 안 와.
E22298,직장,불안,청년,M,프로젝트 마감이 코앞인데 아무것도 안 됐어. 심장이 계속 두근거려.
E22299,건강,상처,청년,F,건강검진 결과가 안 좋게 나왔어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E22300,학업,분노,중년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 당장 따지고 싶은데 참느라 힘들어.
E22301,대인관계,분노,노년,F,이웃이 층간소음으로 찾아왔어요. 이게 말이 되냐고.
E22302,가족,상처,청년,F,부모님이 자꾸 결혼 얘기를 하셔. 별일 아닌 척했는데 사실 많이 서운했어.
E22303,직장,상처,청년,F,출근길에 지하철에서 쓰러질 뻔했어. 나를 그렇게밖에 안 봤다는 게 서운해.
E22304,연애,상처,중년,M,애인이 내 생일을 잊었어. 그 말이 계속 마음에 남아.
E22305,직장,기쁨,중년,F,동료가 내 실수를 다 덮어줬어. 너무 좋아서 아직도 실감이 안 나.
E22306,직장,불안,중년,M,출근길에 지하철에서 쓰러질 뻔했어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E22307,건강,불안,중년,M,허리가 아파서 오래 못 앉아 있어. 심장이 계속 두근거려.
E22308,가족,슬픔,청년,F,엄마가 병원에 입원하셨어. 뭐라고 말해야 할지 모르겠어.
E22309,직장,불안,청년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 괜히 예민해지는 것 같아.
E22310,대인관계,상처,노년,F,친한 친구가 내 뒷담화를 했대. 그냥 마음이 복잡해요.
E22311,연애,기쁨,청년,M,오늘 프러포즈 받았어. 이런 내가 좀 낯설어.
E22312,대인관계,당황,청년,F,이웃이 층간소음으로 찾아왔어. 갑자기 이런 일이 생길 줄 몰랐어.
E22313,가족,슬픔,중년,M,부모님이 자꾸 결혼 얘기를 하셔. 뭘 해도 마음이 텅 빈 것 같아.
E22314,대인관계,슬픔,청년,M,모임에서 나만 빼고 약속을 잡았더라. 그냥 하루 종일 눈물만 나.
E22315,가족,분노,중년,M,엄마가 병원에 입원하셨어. 왜 나한테만 이러는 건지 억울해.
E22316,금전,불안,청년,M,카드값이 월급보다 많이 나왔어. 걱정돼서 밥도 잘 안 넘어가.
E22317,연애,상처,청년,F,애인이 내 생일을 잊었어. 잠도 잘 안 오고 계속 뒤척여.
E22318,직장,상처,청년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E22319,금전,기쁨,청년,F,보너스가 들어왔어. 누구한테라도 자랑하고 싶어.
E22320,금전,기쁨,청년,M,보너스가 들어왔어. 하루 종일 그 생각만 나.
E22321,직장,불안,청년,M,이번 달도 야근 수당이 안 들어왔어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E22322,연애,상처,중년,F,여자친구가 갑자기 연락을 끊었어. 그냥 좀 지쳐.
E22323,가족,상처,노년,F,명절에 친척들이 취업 얘기만 물어봤어요. 며칠째 마음이 안 좋아.
E22324,대인관계,불안,중년,F,친한 친구가 내 뒷담화를 했대. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E22325,금전,불안,중년,F,주식이 반토막 났어. 그냥 좀 지쳐.
E22326,대인관계,슬픔,노년,M,친구가 돈을 빌려 가고 연락이 없어요. 요즘 왜 이렇게 다 허무한지 모르겠어요.
E22327,건강,불안,노년,M,두통이 며칠째 안 가. 뭐라고 말해야 할지 모르겠어.
E22328,연애,기쁨,청년,F,소개팅에서 만난 사람이 또 연락 왔어. 오늘은 뭘 해도 다 잘될 것 같아.
E22329,직장,상처,중년,M,상사한테 보고서 때문에 한 소리 들었어. 그 말이 계속 마음에 남아.
E22330,직장,분노,청년,M,출근길에 지하철에서 쓰러질 뻔했어. 생각할수록 열받아.
E22331,대인관계,상처,청년,F,모임에서 나만 빼고 약속을 잡았더라. 별일 아닌 척했는데 사실 많이 서운했어.
E22332,직장,기쁨,중년,F,연봉 협상이 생각보다 잘 됐어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E22333,대인관계,분노,중년,F,친구가 돈을 빌려 가고 연락이 없어. 그냥 좀 지쳐.
E22334,대인관계,분노,중년,F,친구가 돈을 빌려 가고 연락이 없어. 며칠째 마음이 안 좋아.
E22335,직장,상처,청년,F,이번 달도 야근 수당이 안 들어왔어. 아무렇지 않은 척하는 게 제일 힘들어.
E22336,직장,분노,중년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 이게 말이 되냐고.
E22337,금전,불안,청년,F,전세 만기가 다가오는데 돈이 부족해. 잘못될까 봐 밤에 잠이 안 와.
E22338,건강,불안,중년,F,허리가 아파서 오래 못 앉아 있어. 잠도 잘 안 오고 계속 뒤척여.
E22339,직장,불안,청년,M,프로젝트 마감이 코앞인데 아무것도 안 됐어. 그냥 좀 지쳐.
E22340,대인관계,기쁨,청년,M,오랜만에 옛 친구한테 연락이 왔어. 너무 좋아서 아직도 실감이 안 나.
E22341,연애,불안,청년,M,여자친구가 갑자기 연락을 끊었어. 속이 좀 시끄러워.
E22342,가족,기쁨,청년,F,아이가 학교에서 상을 받아 왔어. 오늘은 뭘 해도 다 잘될 것 같아.
E22343,연애,슬픔,청년,F,애인이 내 생일을 잊었어. 그냥 좀 지쳐.
E22344,건강,분노,중년,M,건강검진 결과가 안 좋게 나왔어. 혼자 있고 싶다가도 외로워.
E22345,직장,불안,노년,F,퇴근하고 집에 오면 아무것도 못 하겠어. 걱정돼서 밥도 잘 안 넘어가.
E22346,가족,기쁨,청년,F,동생이 취직했어. 이런 내가 좀 낯설어.
E22347,직장,기쁨,청년,F,연봉 협상이 생각보다 잘 됐어. 요즘 이런 일이 계속 생기니까 살 맛 나.
E22348,가족,당황,청년,F,시어머니가 갑자기 집에 오신대. 그 자리에서 아무 말도 못 했어.
E22349,학업,기쁨,청년,F,교수님이 내 발표를 칭찬해 주셨어. 너무 좋아서 아직도 실감이 안 나.
E22350,가족,분노,노년,M,엄마가 병원에 입원하셨어요. 당장 따지고 싶은데 참느라 힘들어요.
E22351,직장,분노,청년,F,야근이 삼 주째 이어지고 있어. 잠도 잘 안 오고 계속 뒤척여.
E22352,가족,분노,중년,F,명절에 친척들이 취업 얘기만 물어봤어. 왜 나한테만 이러는 건지 억울해.
E22353,금전,불안,청년,M,전세 만기가 다가오는데 돈이 부족해. 자꾸 최악의 상황만 상상하게 돼.
E22354,금전,슬픔,노년,F,카드값이 월급보다 많이 나왔어. 잠도 잘 안 오고 계속 뒤척여.
E22355,직장,기쁨,청년,M,동료가 내 실수를 다 덮어줬어. 너무 좋아서 아직도 실감이 안 나.
E22356,가족,슬픔,중년,M,아빠랑 또 말다툼했어. 밤에 잠도 안 오고 계속 그 생각만 나.
E22357,가족,상처,청년,M,부모님이 자꾸 결혼 얘기를 하셔. 그냥 마음이 복잡해.
E22358,연애,상처,청년,F,여자친구가 갑자기 연락을 끊었어. 별일 아닌 척했는데 사실 많이 서운했어.
E22359,직장,슬픔,청년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 뭘 해도 마음이 텅 빈 것 같아.
E22360,연애,슬픔,청년,M,헤어진 지 한 달 됐는데 아직 생각나. 요즘 왜 이렇게 다 허무한지 모르겠어.
E22361,금전,슬픔,중년,M,전세 만기가 다가오는데 돈이 부족해. 뭘 해도 마음이 텅 빈 것 같아.
E22362,직장,분노,중년,F,회사에서 갑자기 부서 이동하래. 왜 나한테만 이러는 건지 억울해.
E22363,직장,상처,청년,M,오늘 회의에서 발표를 망쳤어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E22364,학업,슬픔,청년,M,밤새 공부했는데 문제가 다 처음 보는 거였어. 혼자 있고 싶다가도 외로워.
E22365,직장,슬픔,청년,F,팀장이 내 아이디어를 자기 거라고 발표했어. 요즘 왜 이렇게 다 허무한지 모르겠어.
E22366,대인관계,당황,중년,M,친한 친구가 내 뒷담화를 했대. 갑자기 이런 일이 생길 줄 몰랐어.
E22367,가족,분노,청년,F,시어머니가 갑자기 집에 오신대. 그냥 마음이 복잡해.
E22368,가족,기쁨,청년,M,아이가 학교에서 상을 받아 왔어. 너무 좋아서 아직도 실감이 안 나.
E22369,가족,분노,청년,F,아빠랑 또 말다툼했어. 기분이 계속 가라앉아.
E22370,가족,분노,중년,M,아빠랑 또 말다툼했어. 잠도 잘 안 오고 계속 뒤척여.
E22371,대인관계,상처,노년,F,이웃이 층간소음으로 찾아왔어요. 그냥 좀 지쳐.
E22372,직장,당황,청년,M,상사한테 보고서 때문에 한 소리 들었어. 그 자리에서 아무 말도 못 했어.
E22373,직장,슬픔,청년,F,프로젝트 마감이 코앞인데 아무것도 안 됐어. 밤에 잠도 안 오고 계속 그 생각만 나.
E22374,대인관계,당황,청년,F,이웃이 층간소음으로 찾아왔어. 너무 갑작스러워서 아직도 얼떨떨해.
E22375,건강,기쁨,중년,M,다이어트 목표를 드디어 달성했어. 혼자 있고 싶다가도 외로워.
E22376,연애,당황,청년,M,남자친구랑 어제 크게 싸웠어. 너무 갑작스러워서 아직도 얼떨떨해.
E22377,가족,슬픔,노년,M,시어머니가 갑자기 집에 오신대. 밤에 잠도 안 오고 계속 그 생각만 나.
E22378,가족,분노,청년,M,부모님이 자꾸 결혼 얘기를 하셔. 왜 나한테만 이러는 건지 억울해.
E22379,금전,불안,노년,F,카드값이 월급보다 많이 나왔어요. 걱정돼서 밥도 잘 안 넘어가.
E22380,건강,불안,청년,F,요즘 잠을 통 못 자. 앞으로 어떻게 될지 몰라서 계속 불안해.
E22381,건강,불안,청년,F,요즘 잠을 통 못 자. 그냥 좀 지쳐.
E22382,건강,불안,청년,F,건강검진 결과가 안 좋게 나왔어. 자꾸 최악의 상황만 상상하게 돼.
E22383,가족,당황,청년,F,시어머니가 갑자기 집에 오신대. 속이 좀 시끄러워.
E22384,건강,슬픔,청년,F,건강검진 결과가 안 좋게 나왔어. 혼자 있으면 자꾸 울게 돼.
E22385,학업,기쁨,청년,M,교수님이 내 발표를 칭찬해 주셨어. 누구한테라도 자랑하고 싶어.
E22386,연애,당황,중년,M,결혼 얘기가 나오니까 둘 다 말이 없어졌어. 예상을 완전히 벗어나서 정신이 없어.
E22387,연애,당황,청년,F,남자친구랑 어제 크게 싸웠어. 하루 종일 그 생각만 나.
E22388,금전,불안,청년,M,카드값이 월급보다 많이 나왔어. 뭐라고 말해야 할지 모르겠어.
E22389,연애,상처,노년,F,결혼 얘기가 나오니까 둘 다 말이 없어졌어요. 며칠째 마음이 안 좋아.
E22390,대인관계,상처,중년,F,친구가 돈을 빌려 가고 연락이 없어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E22391,학업,불안,청년,M,같은 조 애들이 아무것도 안 해. 심장이 계속 두근거려.
E22392,대인관계,당황,중년,M,친한 친구가 내 뒷담화를 했대. 예상을 완전히 벗어나서 정신이 없어.
E22393,연애,상처,청년,F,헤어진 지 한 달 됐는데 아직 생각나. 기분이 계속 가라앉아.
E22394,학업,기쁨,중년,M,교수님이 내 발표를 칭찬해 주셨어. 그동안 고생한 보람이 있네.
E22395,학업,슬픔,청년,F,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 밤에 잠도 안 오고 계속 그 생각만 나.
E22396,건강,불안,청년,M,요즘 잠을 통 못 자. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E22397,가족,당황,중년,F,부모님이 자꾸 결혼 얘기를 하셔. 어떻게 반응해야 할지 모르겠더라.
E22398,가족,슬픔,중년,F,아빠랑 또 말다툼했어. 아무것도 하기 싫고 자꾸 가라앉아.
E22399,연애,당황,청년,M,남자친구랑 어제 크게 싸웠어. 예상을 완전히 벗어나서 정신이 없어.
E22400,대인관계,슬픔,청년,M,이웃이 층간소음으로 찾아왔어. 밤에 잠도 안 오고 계속 그 생각만 나.
E22401,직장,불안,청년,F,야근이 삼 주째 이어지고 있어. 자꾸 최악의 상황만 상상하게 돼.
E22402,직장,슬픔,중년,F,동기가 먼저 승진했어. 밤에 잠도 안 오고 계속 그 생각만 나.
E22403,직장,분노,중년,F,이번 달도 야근 수당이 안 들어왔어. 왜 나한테만 이러는 건지 억울해.
E22404,대인관계,상처,노년,M,이웃이 층간소음으로 찾아왔어요. 나를 그렇게밖에 안 봤다는 게 서운해요.
E22405,건강,상처,노년,F,병원에서 재검사하래. 나를 그렇게밖에 안 봤다는 게 서운해.
E22406,직장,분노,청년,M,회사에서 갑자기 부서 이동하래. 진짜 화가 나서 참을 수가 없어.
E22407,연애,슬픔,중년,F,애인이 내 생일을 잊었어. 뭘 해도 마음이 텅 빈 것 같아.
E22408,직장,슬픔,노년,F,퇴근하고 집에 오면 아무것도 못 하겠어. 밤에 잠도 안 오고 계속 그 생각만 나.
E22409,연애,분노,청년,F,여자친구가 갑자기 연락을 끊었어. 당장 따지고 싶은데 참느라 힘들어.
E22410,직장,분노,청년,F,상사한테 보고서 때문에 한 소리 들었어. 이게 말이 되냐고.
E22411,직장,불안,청년,M,오늘 회의에서 발표를 망쳤어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E22412,연애,불안,청년,M,애인이 내 생일을 잊었어. 자꾸 최악의 상황만 상상하게 돼.
E22413,건강,불안,노년,F,요즘 잠을 통 못 자. 뭘 어떻게 해야 할지 모르겠어서 초조해요.
E22414,대인관계,당황,청년,F,친구가 돈을 빌려 가고 연락이 없어. 너무 갑작스러워서 아직도 얼떨떨해.
E22415,가족,분노,청년,F,부모님이 자꾸 결혼 얘기를 하셔. 기분이 계속 가라앉아.
E22416,학업,슬픔,청년,M,논문 심사가 다음 주야. 요즘 왜 이렇게 다 허무한지 모르겠어.
E22417,가족,불안,청년,M,아빠랑 또 말다툼했어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E22418,가족,분노,청년,M,부모님이 자꾸 결혼 얘기를 하셔. 생각할수록 열받아.
E22419,학업,불안,청년,M,취업 준비랑 학교 수업을 같이 하니까 시간이 없어. 뭘 어떻게 해야 할지 모르겠어서 초조해.
E22420,금전,당황,청년,F,전세 만기가 다가오는데 돈이 부족해. 그 자리에서 아무 말도 못 했어.
E22421,건강,상처,중년,M,건강검진 결과가 안 좋게 나왔어. 그 말이 계속 마음에 남아.
E22422,가족,슬픔,청년,F,부모님이 자꾸 결혼 얘기를 하셔. 뭐라고 말해야 할지 모르겠어.
E22423,직장,분노,중년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 짜증이 나서 아무것도 손에 안 잡혀.
E22424,건강,당황,청년,F,병원에서 재검사하래. 어떻게 반응해야 할지 모르겠더라.
E22425,직장,분노,청년,F,이번 달도 야근 수당이 안 들어왔어. 왜 나한테만 이러는 건지 억울해.
E22426,금전,슬픔,청년,M,전세 만기가 다가오는데 돈이 부족해. 밤에 잠도 안 오고 계속 그 생각만 나.
E22427,학업,분노,청년,F,같은 조 애들이 아무것도 안 해. 기분이 계속 가라앉아.
E22428,대인관계,기쁨,청년,F,새로 간 모임에서 사람들이 잘 챙겨줬어. 너무 좋아서 아직도 실감이 안 나.
E22429,금전,불안,노년,F,카드값이 월급보다 많이 나왔어요. 이런 내가 좀 낯설어요.
E22430,직장,상처,청년,M,야근이 삼 주째 이어지고 있어. 아무렇지 않은 척하는 게 제일 힘들어.
E22431,대인관계,상처,중년,M,이웃이 층간소음으로 찾아왔어. 잠도 잘 안 오고 계속 뒤척여.
E22432,대인관계,상처,청년,M,모임에서 나만 빼고 약속을 잡았더라. 별일 아닌 척했는데 사실 많이 서운했어.
E22433,대인관계,분노,청년,F,모임에서 나만 빼고 약속을 잡았더라. 속이 좀 시끄러워.
E22434,직장,분노,노년,M,팀장이 내 아이디어를 자기 거라고 발표했어요. 뭐라고 말해야 할지 모르겠어요.
E22435,가족,분노,중년,F,시어머니가 갑자기 집에 오신대. 짜증이 나서 아무것도 손에 안 잡혀.
E22436,대인관계,상처,중년,M,친한 친구가 내 뒷담화를 했대. 괜히 예민해지는 것 같아.
E22437,직장,상처,청년,F,동기가 먼저 승진했어. 이런 내가 좀 낯설어.
E22438,연애,상처,중년,M,여자친구가 갑자기 연락을 끊었어. 믿었던 사람한테 이런 일 당하니까 더 아파.
E22439,대인관계,분노,중년,F,친한 친구가 내 뒷담화를 했대. 며칠째 마음이 안 좋아.
E22440,학업,분노,청년,F,논문 심사가 다음 주야. 뭐라고 말해야 할지 모르겠어.
E22441,대인관계,분노,청년,F,친한 친구가 내 뒷담화를 했대. 생각할수록 열받아.
E22442,학업,기쁨,청년,F,교수님이 내 발표를 칭찬해 주셨어. 속이 좀 시끄러워.
E22443,연애,상처,중년,F,애인이 내 생일을 잊었어. 내가 그렇게 하찮은 사람인가 싶어.
E22444,가족,분노,청년,F,명절에 친척들이 취업 얘기만 물어봤어. 진짜 화가 나서 참을 수가 없어.
E22445,연애,슬픔,중년,M,헤어진 지 한 달 됐는데 아직 생각나. 속이 좀 시끄러워.
E22446,가족,기쁨,청년,M,동생이 취직했어. 그냥 좀 지쳐.
E22447,연애,당황,노년,F,결혼 얘기가 나오니까 둘 다 말이 없어졌어요. 어떻게 반응해야 할지 모르겠더라.
E22448,학업,분노,중년,F,시험 성적이 생각보다 안 나왔어. 괜히 예민해지는 것 같아.
E22449,직장,상처,중년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 내가 그렇게 하찮은 사람인가 싶어.
E22450,가족,당황,중년,F,아빠랑 또 말다툼했어. 기분이 계속 가라앉아.
E22451,건강,상처,청년,M,두통이 며칠째 안 가. 그 말이 계속 마음에 남아.
E22452,건강,불안,청년,M,병원에서 재검사하래. 그냥 좀 지쳐.
E22453,대인관계,당황,노년,F,친구가 돈을 빌려 가고 연락이 없어요. 하루 종일 그 생각만 나요.
E22454,건강,슬픔,중년,F,허리가 아파서 오래 못 앉아 있어. 그냥 마음이 복잡해.
E22455,금전,불안,청년,F,주식이 반토막 났어. 걱정돼서 밥도 잘 안 넘어가.
E22456,연애,불안,청년,F,남자친구랑 어제 크게 싸웠어. 걱정돼서 밥도 잘 안 넘어가.
E22457,직장,분노,청년,F,상사한테 보고서 때문에 한 소리 들었어. 당장 따지고 싶은데 참느라 힘들어.
E22458,금전,불안,청년,F,친구 결혼식이 세 개나 겹쳤어. 앞으로 어떻게 될지 몰라서 계속 불안해.
E22459,건강,분노,청년,F,건강검진 결과가 안 좋게 나왔어. 이게 말이 되냐고.
E22460,직장,분노,청년,M,출근길에 지하철에서 쓰러질 뻔했어. 당장 따지고 싶은데 참느라 힘들어.
E22461,연애,불안,청년,M,여자친구가 갑자기 연락을 끊었어. 며칠째 마음이 안 좋아.
E22462,건강,기쁨,청년,M,다이어트 목표를 드디어 달성했어. 며칠째 마음이 안 좋아.
E22463,학업,불안,중년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 괜히 예민해지는 것 같아.
E22464,대인관계,기쁨,청년,F,오랜만에 옛 친구한테 연락이 왔어. 기분이 계속 가라앉아.
E22465,직장,슬픔,청년,F,오늘 회의에서 발표를 망쳤어. 며칠째 마음이 안 좋아.
E22466,연애,기쁨,중년,F,소개팅에서 만난 사람이 또 연락 왔어. 오늘은 뭘 해도 다 잘될 것 같아.
E22467,가족,기쁨,청년,F,동생이 취직했어. 그냥 좀 지쳐.
E22468,연애,슬픔,청년,F,애인이 내 생일을 잊었어. 혼자 있으면 자꾸 울게 돼.
E22469,건강,슬픔,노년,M,두통이 며칠째 안 가. 하루 종일 그 생각만 나.
E22470,직장,슬픔,청년,F,회사에서 갑자기 부서 이동하래. 뭘 해도 마음이 텅 빈 것 같아.
E22471,직장,기쁨,노년,F,동료가 내 실수를 다 덮어줬어요. 요즘 이런 일이 계속 생기니까 살 맛 나요.
E22472,가족,상처,중년,M,시어머니가 갑자기 집에 오신대. 그 말이 계속 마음에 남아.
E22473,가족,불안,청년,M,명절에 친척들이 취업 얘기만 물어봤어. 하루 종일 그 생각만 나.
E22474,가족,당황,청년,F,부모님이 자꾸 결혼 얘기를 하셔. 예상을 완전히 벗어나서 정신이 없어.
E22475,학업,당황,청년,M,같은 조 애들이 아무것도 안 해. 갑자기 이런 일이 생길 줄 몰랐어.
E22476,대인관계,당황,중년,M,친구가 돈을 빌려 가고 연락이 없어. 괜히 예민해지는 것 같아.
E22477,가족,슬픔,청년,F,명절에 친척들이 취업 얘기만 물어봤어. 그냥 하루 종일 눈물만 나.
E22478,연애,슬픔,청년,M,남자친구랑 어제 크게 싸웠어. 요즘 왜 이렇게 다 허무한지 모르겠어.
E22479,학업,기쁨,청년,M,장학금 결과가 나왔어. 며칠째 마음이 안 좋아.
E22480,학업,불안,청년,F,밤새 공부했는데 문제가 다 처음 보는 거였어. 자꾸 최악의 상황만 상상하게 돼.
E22481,가족,기쁨,노년,M,아이가 학교에서 상을 받아 왔어. 뭐라고 말해야 할지 모르겠어.
E22482,가족,분노,청년,F,부모님이 자꾸 결혼 얘기를 하셔. 짜증이 나서 아무것도 손에 안 잡혀.
E22483,건강,불안,청년,M,건강검진 결과가 안 좋게 나왔어. 하루 종일 그 생각만 나.
E22484,건강,불안,노년,F,요즘 잠을 통 못 자. 앞으로 어떻게 될지 몰라서 계속 불안해요.
E22485,연애,슬픔,청년,F,남자친구랑 어제 크게 싸웠어. 뭘 해도 마음이 텅 빈 것 같아.
E22486,학업,기쁨,청년,M,장학금 결과가 나왔어. 진짜 오랜만에 기분이 날아갈 것 같아.
E22487,학업,기쁨,중년,M,장학금 결과가 나왔어. 오늘은 뭘 해도 다 잘될 것 같아.
E22488,건강,상처,청년,M,병원에서 재검사하래. 별일 아닌 척했는데 사실 많이 서운했어.
E22489,가족,기쁨,청년,F,아이가 학교에서 상을 받아 왔어. 그냥 좀 지쳐.
E22490,직장,슬픔,청년,M,퇴근하고 집에 오면 아무것도 못 하겠어. 그냥 하루 종일 눈물만 나.
E22491,대인관계,기쁨,중년,F,새로 간 모임에서 사람들이 잘 챙겨줬어. 진짜 오랜만에 기분이 날아갈 것 같아.
