sent_id,tokens
E19345,모임/NNG 에서/JKB 나/NP 만/JX 빼/VV 고/EC 약속/NNG 을/JKO 잡/VV-R 었/EP 더라/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19346,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 하루/NNG 종일/NNG 그/MM 생각/NNG 만/JX 나/VV 어/EF
E19347,카드/NNG 값/NNG 이/JKS 월급/NNG 보다/JKB 많이/MAG 나오/VV 었/EP 어/EF 잘못/MAG 되/XSV ᆯ까/EC 보/VX 어/EC 밤/NNG 에/JKB 잠/NNG 이/JKS 안/MAG 오/VV 어/EF
E19348,팀장/NNG 이/JKS 나/NP 의/JKG 아이디어/NNG 를/JKO 자기/NP 거/NNB 이/VCP 라고/EC 발표/NNG 하/XSV 었/EP 어/EF 뭐/NP 이/VCP 라고/EC 말/NNG 하/XSV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어/EF
E19349,애인/NNG 이/JKS 나/NP 의/JKG 생일/NNG 을/JKO 잊/VV 었/EP 어/EF 하루/NNG 종일/NNG 그/MM 생각/NNG 만/JX 나/VV 어/EF
E19350,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E19351,논문/NNG 심사/NNG 가/JKS 다음/NNG 주/NNG 이/VCP 야/EF 하루/NNG 종일/NNG 그/MM 생각/NNG 만/JX 나/VV 어요/EF
E19352,명절/NNG 에/JKB 친척/NNG 들/XSN 이/JKS 취업/NNG 얘기/NNG 만/JX 물어보/VV 었/EP 어/EF 너무/MAG 갑작스럽/VA-I 어서/EC 아직/MAG 도/JX 얼떨떨/XR 하/XSA 어/EF
E19353,부모/NNG 님/XSN 이/JKS 자꾸/MAG 결혼/NNG 얘기/NNG 를/JKO 하/VV 시/EP 어/EF 생각/NNG 하/XSV ᆯ수록/EC 열/NNG 받/VV-R 어/EF
E19354,시험/NNG 성적/NNG 이/JKS 생각/NNG 보다/JKB 안/MAG 나오/VV 었/EP 어/EF 나/NP 가/JKS 그렇/VA-I 게/EC 하찮/VA 은/ETM 사람/NNG 이/VCP ᆫ가/EC 싶/VX 어/EF
E19355,아이/NNG 가/JKS 학교/NNG 에서/JKB 상/NNG 을/JKO 받/VV-R 어/EC 오/VX 었/EP 어/EF 오늘/NNG 은/JX 뭐/NP ᆯ/JKO 하/VV 어도/EC 다/MAG 잘/MAG 되/VV ᆯ/ETM 것/NNB 같/VA 어/EF
E19356,카드/NNG 값/NNG 이/JKS 월급/NNG 보다/JKB 많이/MAG 나오/VV 었/EP 어/EF 앞/NNG 으로/JKB 어떻/VA-I 게/EC 되/VV ᆯ지/EC 모르/VV 어서/EC 계속/MAG 불안/NNG 하/XSA 어/EF
E19357,밤새/NNG 공부/NNG 하/XSV 었/EP 는데/EC 문제/NNG 가/JKS 다/MAG 처음/NNG 보/VV 는/ETM 거/NNB 이/VCP 었/EP 어/EF 생각/NNG 하/XSV ᆯ수록/EC 열/NNG 받/VV-R 어/EF
E19358,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 하루/NNG 종일/NNG 그/MM 생각/NNG 만/JX 나/VV 어/EF
E19359,이웃/NNG 이/NR 층/NNG 가/VV ᆫ/ETM 소음/NNG 으로/JKB 찾아오/VV 었/EP 어/EF 기분/NNG 이/JKS 계속/MAG 가라앉/VV 어/EF
E19360,오늘/NNG 회의/NNG 에서/JKB 발표/NNG 를/JKO 망치/VV 었/EP 어/EF 믿/VV-R 었/EP 던/ETM 사람/NNG 한테/JKB 이런/MM 일/NNG 당하/VV 니까/EC 더/MAG 아프/VA 어/EF
E19361,이번/NNG 달/NNG 도/JX 야근/NNG 수당/NNG 이/JKS 안/MAG 들어오/VV 었/EP 어/EF 당장/NNG 따지/VV 고/EC 싶/VX 은데/EC 참/VV 느라/EC 힘들/VA 어/EF
E19362,요즘/NNG 잠/NNG 을/JKO 통/MAG 못/MAG 자/VV 어/EF 그냥/MAG 좀/MAG 지치/VV 어/EF
E19363,친구/NNG 결혼식/NNG 이/JKS 세/MM 개/NNB 나/JX 겹치/VV 었/EP 어/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19364,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 그냥/MAG 좀/MAG 지치/VV 어/EF
E19365,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 속/NNG 이/JKS 좀/MAG 시끄럽/VA-I 어/EF
E19366,밤새/NNG 공부/NNG 하/XSV 었/EP 는데/EC 문제/NNG 가/JKS 다/MAG 처음/NNG 보/VV 는/ETM 거/NNB 이/VCP 었/EP 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E19367,새로/MAG 가/VV ᆫ/ETM 모임/NNG 에서/JKB 사람/NNG 들/XSN 이/JKS 잘/MAG 챙기/VV 어/EC 주/VX 었/EP 어/EF 그냥/MAG 마음/NNG 이/JKS 복잡/XR 하/XSA 어/EF
E19368,오늘/MAG 프러포즈/NNG 받/VV-R 었/EP 어/EF 잠/NNG 도/JX 잘/MAG 안/MAG 오/VV 고/EC 계속/MAG 뒤척이/VV 어/EF
E19369,부모/NNG 님/XSN 이/JKS 자꾸/MAG 결혼/NNG 얘기/NNG 를/JKO 하/VV 시/EP 어/EF 아무렇/VA-I 지/EC 않/VX 은/ETM 척/NNB 하/XSV 는/ETM 것/NNB 이/JKS 제일/MAG 힘들/VA 어/EF
E19370,이번/NNG 달/NNG 도/JX 야근/NNG 수당/NNG 이/JKS 안/MAG 들어오/VV 었/EP 어/EF 아무것/NNG 도/JX 하/VV 기/ETN 싫/VA 고/EC 자꾸/MAG 가라앉/VV 어/EF
E19371,친구/NNG 가/JKS 돈/NNG 을/JKO 빌리/VV 어/EC 가/VX 고/EC 연락/NNG 이/JKS 없/VA 어/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19372,오랜만/NNG 에/JKB 옛/MM 친구/NNG 한테/JKB 연락/NNG 이/JKS 오/VV 었/EP 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E19373,모임/NNG 에서/JKB 나/NP 만/JX 빼/VV 고/EC 약속/NNG 을/JKO 잡/VV-R 었/EP 더라/EF 아무렇/VA-I 지/EC 않/VX 은/ETM 척/NNB 하/XSV 는/ETM 것/NNB 이/JKS 제일/MAG 힘들/VA 어/EF
E19374,명절/NNG 에/JKB 친척/NNG 들/XSN 이/JKS 취업/NNG 얘기/NNG 만/JX 물어보/VV 었/EP 어/EF 잘못/MAG 되/XSV ᆯ까/EC 보/VX 어/EC 밤/NNG 에/JKB 잠/NNG 이/JKS 안/MAG 오/VV 어/EF
E19375,오늘/NNG 회의/NNG 에서/JKB 발표/NNG 를/JKO 망치/VV 었/EP 어/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19376,오늘/NNG 회의/NNG 에서/JKB 발표/NNG 를/JKO 망치/VV 었/EP 어/EF 잠/NNG 도/JX 잘/MAG 안/MAG 오/VV 고/EC 계속/MAG 뒤척이/VV 어/EF
E19377,오늘/MAG 프러포즈/NNG 받/VV-R 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E19378,연봉/NNG 협상/NNG 이/JKS 생각/NNG 보다/JKB 잘/MAG 되/VV 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E19379,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 며칠/NNG 째/XSN 마음/NNG 이/JKS 안/MAG 좋/VA 어/EF
E19380,결혼/NNG 얘기/NNG 가/JKS 나오/VV 니까/EC 둘/NR 다/MAG 말/NNG 이/JKS 없/VA 어/EC 지/VX 었/EP 어요/EF 혼자/NNG 있/VV 으면/EC 자꾸/MAG 울/VV 게/EC 되/VV 어/EF
E19381,이웃/NNG 이/NR 층/NNG 가/VV ᆫ/ETM 소음/NNG 으로/JKB 찾아오/VV 었/EP 어/EF 갑자기/MAG 이런/MM 일/NNG 이/JKS 생기/VV ᆯ/ETM 줄/NNB 모르/VV 었/EP 어/EF
E19382,엄마/NNG 가/JKS 병원/NNG 에/JKB 입원/NNG 하/XSV 시/EP 었/EP 어/EF 뭐/NP ᆯ/JKO 어떻/VA-I 게/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어서/EC 초조/NNG 하/XSA 어/EF
E19383,상사/NNG 한테/JKB 보고서/NNG 때문/NNB 에/JKB 한/MM 소리/NNG 듣/VV-I 었/EP 어/EF 짜증/NNG 이/JKS 나/VV 어서/EC 아무것/NNG 도/JX 손/NNG 에/JKB 안/MAG 잡히/VV 어/EF
E19384,팀장/NNG 이/JKS 나/NP 의/JKG 아이디어/NNG 를/JKO 자기/NP 거/NNB 이/VCP 라고/EC 발표/NNG 하/XSV 었/EP 어/EF 하루/NNG 종일/NNG 그/MM 생각/NNG 만/JX 나/VV 어/EF
E19385,오늘/NNG 회의/NNG 에서/JKB 발표/NNG 를/JKO 망치/VV 었/EP 어/EF 왜/MAG 나/NP 한테/JKB 만/JX 이러/VV 는/ETM 거/NNB 이/VCP ᆫ지/EC 억울/XR 하/XSA 어/EF
E19386,아이/NNG 가/JKS 학교/NNG 에서/JKB 상/NNG 을/JKO 받/VV-R 어/EC 오/VX 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E19387,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 며칠/NNG 째/XSN 마음/NNG 이/JKS 안/MAG 좋/VA 어/EF
E19388,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 하루/NNG 종일/NNG 그/MM 생각/NNG 만/JX 나/VV 어/EF
E19389,아이/NNG 가/JKS 학교/NNG 에서/JKB 상/NNG 을/JKO 받/VV-R 어/EC 오/VX 었/EP 어/EF 너무/MAG 좋/VA 어서/EC 아직/MAG 도/JX 실감/NNG 이/JKS 안/MAG 나/VV 어/EF
E19390,취업/NNG 준비/NNG 랑/JC 학교/NNG 수업/NNG 을/JKO 같이/MAG 하/VV 니까/EC 시간/NNG 이/JKS 없/VA 어/EF 속/NNG 이/JKS 좀/MAG 시끄럽/VA-I 어/EF
E19391,오늘/MAG 프러포즈/NNG 받/VV-R 었/EP 어/EF 요즘/NNG 이런/MM 일/NNG 이/JKS 계속/MAG 생기/VV 니까/EC 살/NNG 맛/NNG 나/VV 어/EF
E19392,다이어트/NNG 목표/NNG 를/JKO 드디어/MAG 달성/NNG 하/XSV 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E19393,남자/NNG 친구/NNG 랑/JKB 어제/MAG 크/VA 게/EC 싸우/VV 었/EP 어요/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19394,시어머니/NNG 가/JKS 갑자기/MAG 집/NNG 에/JKB 오/VV 시/EP ᆫ대/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19395,아빠/NNG 랑/JKB 또/MAG 말다툼/NNG 하/XSV 었/EP 어/EF 아무것/NNG 도/JX 하/VV 기/ETN 싫/VA 고/EC 자꾸/MAG 가라앉/VV 어/EF
E19396,아빠/NNG 랑/JKB 또/MAG 말다툼/NNG 하/XSV 었/EP 어/EF 속/NNG 이/JKS 좀/MAG 시끄럽/VA-I 어/EF
E19397,시험/NNG 성적/NNG 이/JKS 생각/NNG 보다/JKB 안/MAG 나오/VV 었/EP 어/EF 당장/NNG 따지/VV 고/EC 싶/VX 은데/EC 참/VV 느라/EC 힘들/VA 어/EF
E19398,카드/NNG 값/NNG 이/JKS 월급/NNG 보다/JKB 많이/MAG 나오/VV 었/EP 어/EF 기분/NNG 이/JKS 계속/MAG 가라앉/VV 어/EF
E19399,전세/NNG 만기/NNG 가/JKS 다가오/VV 는/ETM 데/NNB 돈/NNG 이/JKS 부족/NNG 하/XSA 어/EF 속/NNG 이/JKS 좀/MAG 시끄럽/VA-I 어/EF
E19400,시어머니/NNG 가/JKS 갑자기/MAG 집/NNG 에/JKB 오/VV 시/EP ᆫ대/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E19401,취업/NNG 준비/NNG 랑/JC 학교/NNG 수업/NNG 을/JKO 같이/MAG 하/VV 니까/EC 시간/NNG 이/JKS 없/VA 어/EF 심장/NNG 이/JKS 계속/MAG 두근거리/VV 어/EF
E19402,취업/NNG 준비/NNG 랑/JC 학교/NNG 수업/NNG 을/JKO 같이/MAG 하/VV 니까/EC 시간/NNG 이/JKS 없/VA 어/EF 뭐/NP 이/VCP 라고/EC 말/NNG 하/XSV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어/EF
E19403,친구/NNG 가/JKS 돈/NNG 을/JKO 빌리/VV 어/EC 가/VX 고/EC 연락/NNG 이/JKS 없/VA 어/EF 그/MM 자리/NNG 에서/JKB 아무/MM 말/NNG 도/JX 못/MAG 하/VV 었/EP 어/EF
E19404,친구/NNG 결혼식/NNG 이/JKS 세/MM 개/NNB 나/JX 겹치/VV 었/EP 어/EF 잠/NNG 도/JX 잘/MAG 안/MAG 오/VV 고/EC 계속/MAG 뒤척이/VV 어/EF
E19405,친구/NNG 가/JKS 돈/NNG 을/JKO 빌리/VV 어/EC 가/VX 고/EC 연락/NNG 이/JKS 없/VA 어/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19406,아빠/NNG 랑/JKB 또/MAG 말다툼/NNG 하/XSV 었/EP 어/EF 아무것/NNG 도/JX 하/VV 기/ETN 싫/VA 고/EC 자꾸/MAG 가라앉/VV 어/EF
E19407,남자/NNG 친구/NNG 랑/JKB 어제/MAG 크/VA 게/EC 싸우/VV 었/EP 어/EF 이런/MM 나/NP 가/JKS 좀/MAG 낯설/VA 어/EF
E19408,두통/NNG 이/JKS 며칠/NNG 째/XSN 안/MAG 가/VV 어/EF 며칠/NNG 째/XSN 마음/NNG 이/JKS 안/MAG 좋/VA 어/EF
E19409,명절/NNG 에/JKB 친척/NNG 들/XSN 이/JKS 취업/NNG 얘기/NNG 만/JX 물어보/VV 었/EP 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E19410,친구/NNG 결혼식/NNG 이/JKS 세/MM 개/NNB 나/JX 겹치/VV 었/EP 어/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19411,밤새/NNG 공부/NNG 하/XSV 었/EP 는데/EC 문제/NNG 가/JKS 다/MAG 처음/NNG 보/VV 는/ETM 거/NNB 이/VCP 었/EP 어/EF 예상/NNG 을/JKO 완전히/MAG 벗어나/VV 어서/EC 정신/NNG 이/JKS 없/VA 어/EF
E19412,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 이런/MM 나/NP 가/JKS 좀/MAG 낯설/VA 어/EF
E19413,건강/NNG 검진/NNG 결과/NNG 가/JKS 안/MAG 좋/VA 게/EC 나오/VV 었/EP 어/EF 자꾸/MAG 최악/NNG 의/JKG 상황/NNG 만/JX 상상/NNG 하/XSV 게/EC 되/VV 어/EF
E19414,연봉/NNG 협상/NNG 이/JKS 생각/NNG 보다/JKB 잘/MAG 되/VV 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E19415,건강/NNG 검진/NNG 결과/NNG 가/JKS 안/MAG 좋/VA 게/EC 나오/VV 었/EP 어요/EF 걱정/NNG 되/XSV 어서/EC 밥/NNG 도/JX 잘/MAG 안/MAG 넘어가/VV 어/EF
E19416,주식/NNG 이/JKS 반토막/NNG 나/VV 었/EP 어/EF 그냥/MAG 하루/NNG 종일/NNG 눈물/NNG 만/JX 나/VV 어/EF
E19417,전세/NNG 만기/NNG 가/JKS 다가오/VV 는/ETM 데/NNB 돈/NNG 이/JKS 부족/NNG 하/XSA 어/EF 뭐/NP ᆯ/JKO 하/VV 어도/EC 마음/NNG 이/JKS 텅/MAG 비/VV ᆫ/ETM 것/NNB 같/VA 어/EF
E19418,부모/NNG 님/XSN 이/JKS 자꾸/MAG 결혼/NNG 얘기/NNG 를/JKO 하/VV 시/EP 어/EF 혼자/NNG 있/VV 고/EC 싶/VX 다가/EC 도/JX 외롭/VA-I 어/EF
E19419,카드/NNG 값/NNG 이/JKS 월급/NNG 보다/JKB 많이/MAG 나오/VV 었/EP 어/EF 예상/NNG 을/JKO 완전히/MAG 벗어나/VV 어서/EC 정신/NNG 이/JKS 없/VA 어/EF
E19420,회사/NNG 에서/JKB 갑자기/MAG 부서/NNG 이동/NNG 하/XSV 래/EF 나/NP 를/JKO 그렇/VA-I 게/EC 밖에/JX 안/MAG 보/VV 었/EP 다는/ETM 것/NNB 이/JKS 서운/XR 하/XSA 어/EF
E19421,퇴근/NNG 하/XSV 고/EC 집/NNG 에/JKB 오/VV 면/EC 아무것/NNG 도/JX 못/MAG 하/VV 겠/EP 어/EF 잠/NNG 도/JX 잘/MAG 안/MAG 오/VV 고/EC 계속/MAG 뒤척이/VV 어/EF
E19422,새로/MAG 가/VV ᆫ/ETM 모임/NNG 에서/JKB 사람/NNG 들/XSN 이/JKS 잘/MAG 챙기/VV 어/EC 주/VX 었/EP 어/EF 요즘/NNG 이런/MM 일/NNG 이/JKS 계속/MAG 생기/VV 니까/EC 살/NNG 맛/NNG 나/VV 어/EF
E19423,팀장/NNG 이/JKS 나/NP 의/JKG 아이디어/NNG 를/JKO 자기/NP 거/NNB 이/VCP 라고/EC 발표/NNG 하/XSV 었/EP 어/EF 며칠/NNG 째/XSN 마음/NNG 이/JKS 안/MAG 좋/VA 어/EF
E19424,명절/NNG 에/JKB 친척/NNG 들/XSN 이/JKS 취업/NNG 얘기/NNG 만/JX 물어보/VV 었/EP 어/EF 뭐/NP 이/VCP 라고/EC 말/NNG 하/XSV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어/EF
E19425,시어머니/NNG 가/JKS 갑자기/MAG 집/NNG 에/JKB 오/VV 시/EP ᆫ대/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19426,다이어트/NNG 목표/NNG 를/JKO 드디어/MAG 달성/NNG 하/XSV 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E19427,주식/NNG 이/JKS 반토막/NNG 나/VV 었/EP 어/EF 아무것/NNG 도/JX 손/NNG 에/JKB 안/MAG 잡히/VV 어/EF
E19428,시험/NNG 성적/NNG 이/JKS 생각/NNG 보다/JKB 안/MAG 나오/VV 었/EP 어/EF 생각/NNG 하/XSV ᆯ수록/EC 열/NNG 받/VV-R 어/EF
E19429,상사/NNG 한테/JKB 보고서/NNG 때문/NNB 에/JKB 한/MM 소리/NNG 듣/VV-I 었/EP 어/EF 당장/NNG 따지/VV 고/EC 싶/VX 은데/EC 참/VV 느라/EC 힘들/VA 어/EF
E19430,연봉/NNG 협상/NNG 이/JKS 생각/NNG 보다/JKB 잘/MAG 되/VV 었/EP 어/EF 그동안/NNG 고생/NNG 하/XSV ᆫ/ETM 보람/NNG 이/JKS 있/VV 네/EF
E19431,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어요/EF 걱정/NNG 되/XSV 어서/EC 밥/NNG 도/JX 잘/MAG 안/MAG 넘어가/VV 어/EF
E19432,팀장/NNG 이/JKS 나/NP 의/JKG 아이디어/NNG 를/JKO 자기/NP 거/NNB 이/VCP 라고/EC 발표/NNG 하/XSV 었/EP 어/EF 속/NNG 이/JKS 좀/MAG 시끄럽/VA-I 어/EF
E19433,카드/NNG 값/NNG 이/JKS 월급/NNG 보다/JKB 많이/MAG 나오/VV 었/EP 어/EF 생각/NNG 하/XSV ᆯ수록/EC 열/NNG 받/VV-R 어/EF
E19434,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 그/MM 자리/NNG 에서/JKB 아무/MM 말/NNG 도/JX 못/MAG 하/VV 었/EP 어/EF
E19435,아빠/NNG 랑/JKB 또/MAG 말다툼/NNG 하/XSV 었/EP 어/EF 그냥/MAG 좀/MAG 지치/VV 어/EF
E19436,부모/NNG 님/XSN 이/JKS 자꾸/MAG 결혼/NNG 얘기/NNG 를/JKO 하/VV 시/EP 어/EF 별일/NNG 아니/VCN ᆫ/ETM 척/NNB 하/VV 었/EP 는데/EC 사실/MAG 많이/MAG 서운/XR 하/XSA 었/EP 어요/EF
E19437,이웃/NNG 이/NR 층/NNG 가/VV ᆫ/ETM 소음/NNG 으로/JKB 찾아오/VV 었/EP 어/EF 요즘/NNG 왜/MAG 이렇/VA-I 게/EC 다/MAG 허무/NNG 하/XSA ᆫ지/EC 모르/VV 겠/EP 어/EF
E19438,아빠/NNG 랑/JKB 또/MAG 말다툼/NNG 하/XSV 었/EP 어/EF 뭐/NP 이/VCP 라고/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 어서/EC 머리/NNG 가/JKS 하얗/VA-I 어/EC 지/VX 었/EP 어/EF
E19439,친구/NNG 결혼식/NNG 이/JKS 세/MM 개/NNB 나/JX 겹치/VV 었/EP 어/EF 걱정/NNG 되/XSV 어서/EC 밥/NNG 도/JX 잘/MAG 안/MAG 넘어가/VV 어/EF
E19440,시어머니/NNG 가/JKS 갑자기/MAG 집/NNG 에/JKB 오/VV 시/EP ᆫ대/EF 뭐/NP ᆯ/JKO 하/VV 어도/EC 마음/NNG 이/JKS 텅/MAG 비/VV ᆫ/ETM 것/NNB 같/VA 어/EF
E19441,주식/NNG 이/JKS 반토막/NNG 나/VV 었/EP 어요/EF 짜증/NNG 이/JKS 나/VV 어서/EC 아무것/NNG 도/JX 손/NNG 에/JKB 안/MAG 잡히/VV 어/EF
E19442,아이/NNG 가/JKS 학교/NNG 에서/JKB 상/NNG 을/JKO 받/VV-R 어/EC 오/VX 었/EP 어/EF 누구/NP 한테/JKB 이/VCP 라도/EC 자랑/NNG 하/XSV 고/EC 싶/VX 어/EF
E19443,두통/NNG 이/JKS 며칠/NNG 째/XSN 안/MAG 가/VV 어/EF 자꾸/MAG 최악/NNG 의/JKG 상황/NNG 만/JX 상상/NNG 하/XSV 게/EC 되/VV 어/EF
E19444,남자/NNG 친구/NNG 랑/JKB 어제/MAG 크/VA 게/EC 싸우/VV 었/EP 어/EF 심장/NNG 이/JKS 계속/MAG 두근거리/VV 어/EF
E19445,팀장/NNG 이/JKS 나/NP 의/JKG 아이디어/NNG 를/JKO 자기/NP 거/NNB 이/VCP 라고/EC 발표/NNG 하/XSV 었/EP 어/EF 나/NP 를/JKO 그렇/VA-I 게/EC 밖에/JX 안/MAG 보/VV 었/EP 다는/ETM 것/NNB 이/JKS 서운/XR 하/XSA 어/EF
E19446,밤새/NNG 공부/NNG 하/XSV 었/EP 는데/EC 문제/NNG 가/JKS 다/MAG 처음/NNG 보/VV 는/ETM 거/NNB 이/VCP 었/EP 어/EF 앞/NNG 으로/JKB 어떻/VA-I 게/EC 되/VV ᆯ지/EC 모르/VV 어서/EC 계속/MAG 불안/NNG 하/XSA 어/EF
E19447,출근길/NNG 에/JKB 지하철/NNG 에서/JKB 쓰러지/VV ᆯ/ETM 뻔/NNB 하/XSA 었/EP 어/EF 뭐/NP ᆯ/JKO 어떻/VA-I 게/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어서/EC 초조/NNG 하/XSA 어/EF
E19448,주식/NNG 이/JKS 반토막/NNG 나/VV 었/EP 어/EF 그/MM 말/NNG 이/JKS 계속/MAG 마음/NNG 에/JKB 남/VV 어/EF
E19449,회사/NNG 에서/JKB 갑자기/MAG 부서/NNG 이동/NNG 하/XSV 래/EF 기분/NNG 이/JKS 계속/MAG 가라앉/VV 어/EF
E19450,같/VA 은/ETM 조/NNG 애/NNG 들/XSN 이/JKS 아무것/NNG 도/JX 안/MAG 하/VV 어/EF 이것/NP 이/JKS 말/NNG 이/JKC 되/VV 냐고/EF
E19451,같/VA 은/ETM 조/NNG 애/NNG 들/XSN 이/JKS 아무것/NNG 도/JX 안/MAG 하/VV 어/EF 괜히/MAG 예민/XR 하/XSA 어/EC 지/VX 는/ETM 것/NNB 같/VA 어/EF
E19452,결혼/NNG 얘기/NNG 가/JKS 나오/VV 니까/EC 둘/NR 다/MAG 말/NNG 이/JKS 없/VA 어/EC 지/VX 었/EP 어/EF 잘못/MAG 되/XSV ᆯ까/EC 보/VX 어/EC 밤/NNG 에/JKB 잠/NNG 이/JKS 안/MAG 오/VV 어/EF
E19453,결혼/NNG 얘기/NNG 가/JKS 나오/VV 니까/EC 둘/NR 다/MAG 말/NNG 이/JKS 없/VA 어/EC 지/VX 었/EP 어/EF 뭐/NP ᆯ/JKO 어떻/VA-I 게/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어서/EC 초조/NNG 하/XSA 어/EF
E19454,친구/NNG 결혼식/NNG 이/JKS 세/MM 개/NNB 나/JX 겹치/VV 었/EP 어/EF 뭐/NP ᆯ/JKO 어떻/VA-I 게/EC 하/VV 어야/EC 하/VX ᆯ지/EC 모르/VV 겠/EP 어서/EC 초조/NNG 하/XSA 어/EF
E19455,애인/NNG 이/JKS 나/NP 의/JKG 생일/NNG 을/JKO 잊/VV 었/EP 어/EF 나/NP 를/JKO 그렇/VA-I 게/EC 밖에/JX 안/MAG 보/VV 었/EP 다는/ETM 것/NNB 이/JKS 서운/XR 하/XSA 어/EF
E19456,친구/NNG 가/JKS 돈/NNG 을/JKO 빌리/VV 어/EC 가/VX 고/EC 연락/NNG 이/JKS 없/VA 어/EF 나/NP 가/JKS 그렇/VA-I 게/EC 하찮/VA 은/ETM 사람/NNG 이/VCP ᆫ가/EC 싶/VX 어/EF
E19457,건강/NNG 검진/NNG 결과/NNG 가/JKS 안/MAG 좋/VA 게/EC 나오/VV 었/EP 어/EF 이런/MM 나/NP 가/JKS 좀/MAG 낯설/VA 어/EF
E19458,헤어지/VV ᆫ/ETM 지/NNB 한/MM 달/NNB 되/VV 었/EP 는데/EC 아직/MAG 생각나/VV 어/EF 이런/MM 나/NP 가/JKS 좀/MAG 낯설/VA 어/EF
E19459,친하/VA ᆫ/ETM 친구/NNG 가/JKS 나/NP 의/JKG 뒷담화/NNG 를/JKO 하/VV 었/EP 대/EF 그/MM 자리/NNG 에서/JKB 아무/MM 말/NNG 도/JX 못/MAG 하/VV 었/EP 어/EF
